cod_mun,municipio,mes,especialidade,internacoes,valor_total_brl,dias_permanencia,obitos
320480,Outros estados / ignorado,2025-09,Cirúrgico,1,8712.13,5,0
320480,Outros estados / ignorado,2025-09,Obstétrico,1,109.24,1,0
320480,Outros estados / ignorado,2025-10,Cirúrgico,1,936.15,1,0
320480,Outros estados / ignorado,2025-10,Clínico,1,3563.54,5,0
320480,Outros estados / ignorado,2025-12,Pediátrico,2,1259.42,3,0
320490,Outros estados / ignorado,2025-03,Cirúrgico,1,243.94,4,0
320490,Outros estados / ignorado,2025-03,Clínico,1,339.54,1,0
320490,Outros estados / ignorado,2025-05,Pediátrico,1,410.46,1,0
320490,Outros estados / ignorado,2025-12,Cirúrgico,1,3051.51,1,0
320490,Outros estados / ignorado,2025-12,Clínico,1,1619.12,15,0
320500,Outros estados / ignorado,2025-01,Cirúrgico,2,1567.18,7,0
320500,Outros estados / ignorado,2025-01,Obstétrico,1,705.51,2,0
320500,Outros estados / ignorado,2025-02,Cirúrgico,4,3025.52,25,0
320500,Outros estados / ignorado,2025-02,Clínico,2,672.99,12,0
320500,Outros estados / ignorado,2025-02,Leito-dia cirúrgico,1,172.27,0,0
320500,Outros estados / ignorado,2025-03,Cirúrgico,3,9451.4,29,0
320500,Outros estados / ignorado,2025-03,Clínico,1,4885.21,0,1
320500,Outros estados / ignorado,2025-04,Cirúrgico,1,5826.81,2,0
320500,Outros estados / ignorado,2025-04,Clínico,1,1160.49,6,0
320500,Outros estados / ignorado,2025-05,Clínico,1,269.48,3,0
320500,Outros estados / ignorado,2025-05,Pediátrico,1,1181.51,3,0
320500,Outros estados / ignorado,2025-06,Cirúrgico,1,215.0,0,0
320500,Outros estados / ignorado,2025-06,Clínico,4,3863.92,34,0
320500,Outros estados / ignorado,2025-07,Cirúrgico,1,460.34,13,0
320500,Outros estados / ignorado,2025-07,Clínico,1,1184.36,5,0
320500,Outros estados / ignorado,2025-08,Cirúrgico,4,8771.38,5,0
320500,Outros estados / ignorado,2025-09,Clínico,1,2220.34,10,0
320500,Outros estados / ignorado,2025-09,Psiquiatria,1,2224.79,28,0
320500,Outros estados / ignorado,2025-10,Cirúrgico,2,3122.35,4,0
320500,Outros estados / ignorado,2025-10,Psiquiatria,2,576.78,7,0
320500,Outros estados / ignorado,2025-11,Cirúrgico,1,850.61,3,0
320500,Outros estados / ignorado,2025-11,Clínico,2,2226.75,25,0
320500,Outros estados / ignorado,2025-11,Pediátrico,1,559.19,10,0
320501,Outros estados / ignorado,2025-08,Cirúrgico,1,10447.05,2,0
320501,Outros estados / ignorado,2025-09,Clínico,1,1012.07,3,0
320503,Outros estados / ignorado,2025-03,Clínico,1,422.74,6,1
320510,Outros estados / ignorado,2025-01,Clínico,1,313.16,2,0
320510,Outros estados / ignorado,2025-08,Clínico,1,415.84,2,0
320515,Outros estados / ignorado,2025-03,Cirúrgico,1,522.03,24,0
320515,Outros estados / ignorado,2025-07,Cirúrgico,1,450.03,15,0
320515,Outros estados / ignorado,2025-11,Clínico,1,223.33,3,0
320520,Outros estados / ignorado,2025-01,Cirúrgico,1,6536.43,11,0
320520,Outros estados / ignorado,2025-01,Clínico,1,270.38,2,0
320520,Outros estados / ignorado,2025-01,Obstétrico,1,133.44,4,0
320520,Outros estados / ignorado,2025-02,Cirúrgico,1,1505.41,7,0
320520,Outros estados / ignorado,2025-02,Clínico,2,5221.46,32,0
320520,Outros estados / ignorado,2025-02,Pneumologia sanitária,1,1236.9,16,0
320520,Outros estados / ignorado,2025-03,Cirúrgico,1,416.68,3,0
320520,Outros estados / ignorado,2025-03,Pediátrico,1,531.89,5,0
320520,Outros estados / ignorado,2025-03,Pneumologia sanitária,1,2900.54,31,0
320520,Outros estados / ignorado,2025-04,Cirúrgico,2,2426.03,12,0
320520,Outros estados / ignorado,2025-04,Clínico,5,1913.1,22,0
320520,Outros estados / ignorado,2025-04,Pneumologia sanitária,1,2990.38,30,0
320520,Outros estados / ignorado,2025-05,Clínico,3,984.64,19,0
320520,Outros estados / ignorado,2025-05,Pediátrico,1,1170.94,11,0
320520,Outros estados / ignorado,2025-05,Pneumologia sanitária,1,2967.92,31,0
320520,Outros estados / ignorado,2025-06,Cirúrgico,1,6438.0,0,0
320520,Outros estados / ignorado,2025-06,Clínico,1,779.46,10,0
320520,Outros estados / ignorado,2025-06,Pediátrico,1,774.82,5,0
320520,Outros estados / ignorado,2025-06,Pneumologia sanitária,1,2923.0,30,0
320520,Outros estados / ignorado,2025-07,Cirúrgico,1,2934.96,0,0
320520,Outros estados / ignorado,2025-07,Clínico,1,989.19,1,0
320520,Outros estados / ignorado,2025-07,Pneumologia sanitária,1,2945.46,31,0
320520,Outros estados / ignorado,2025-08,Cirúrgico,1,2254.29,4,0
320520,Outros estados / ignorado,2025-08,Clínico,1,44.22,1,0
320520,Outros estados / ignorado,2025-08,Pneumologia sanitária,1,1980.87,20,0
320520,Outros estados / ignorado,2025-09,Cirúrgico,2,3313.63,5,0
320520,Outros estados / ignorado,2025-09,Clínico,2,1230.16,14,0
320520,Outros estados / ignorado,2025-10,Cirúrgico,3,3007.82,9,0
320520,Outros estados / ignorado,2025-11,Cirúrgico,1,1211.22,2,0
320520,Outros estados / ignorado,2025-11,Clínico,1,4922.47,2,0
320520,Outros estados / ignorado,2025-12,Cirúrgico,3,7939.03,2,0
320520,Outros estados / ignorado,2025-12,Clínico,3,4543.7,7,0
320530,Outros estados / ignorado,2025-01,Clínico,1,523.89,2,0
320530,Outros estados / ignorado,2025-02,Cirúrgico,2,7518.51,1,0
320530,Outros estados / ignorado,2025-02,Pediátrico,1,234.68,2,0
320530,Outros estados / ignorado,2025-03,Clínico,2,5029.96,2,1
320530,Outros estados / ignorado,2025-03,Leito-dia cirúrgico,1,356.81,0,0
320530,Outros estados / ignorado,2025-04,Clínico,1,1331.68,2,0
320530,Outros estados / ignorado,2025-04,Obstétrico,1,940.32,3,0
320530,Outros estados / ignorado,2025-05,Cirúrgico,1,1027.52,1,0
320530,Outros estados / ignorado,2025-06,Cirúrgico,1,6993.91,2,0
320530,Outros estados / ignorado,2025-07,Cirúrgico,1,5719.58,5,0
320530,Outros estados / ignorado,2025-08,Obstétrico,1,222.15,1,0
320530,Outros estados / ignorado,2025-09,Cirúrgico,1,1738.5,2,0
320530,Outros estados / ignorado,2025-09,Clínico,1,500.63,2,0
320530,Outros estados / ignorado,2025-10,Cirúrgico,1,414.62,2,0
320530,Outros estados / ignorado,2025-10,Psiquiatria,1,57.0,2,0
320530,Outros estados / ignorado,2025-12,Cirúrgico,2,13236.64,4,0
330010,Angra dos Reis,2025-01,Cirúrgico,325,810094.13,1224,16
330010,Angra dos Reis,2025-01,Clínico,462,673638.76,3628,69
330010,Angra dos Reis,2025-01,Obstétrico,196,115703.44,600,0
330010,Angra dos Reis,2025-01,Outros,1,0.0,10,0
330010,Angra dos Reis,2025-01,Pediátrico,69,157554.59,235,1
330010,Angra dos Reis,2025-01,Psiquiatria,3,293.0,5,0
330010,Angra dos Reis,2025-02,Cirúrgico,284,752269.33,958,9
330010,Angra dos Reis,2025-02,Clínico,383,508764.84,2778,43
330010,Angra dos Reis,2025-02,Leito-dia cirúrgico,1,151.66,0,0
330010,Angra dos Reis,2025-02,Obstétrico,193,114587.37,591,0
330010,Angra dos Reis,2025-02,Outros,1,0.0,11,0
330010,Angra dos Reis,2025-02,Pediátrico,52,90813.02,182,1
330010,Angra dos Reis,2025-03,Cirúrgico,427,877092.21,1192,6
330010,Angra dos Reis,2025-03,Clínico,329,573185.44,2435,33
330010,Angra dos Reis,2025-03,Leito-dia cirúrgico,1,245.58,0,0
330010,Angra dos Reis,2025-03,Obstétrico,238,145591.64,727,0
330010,Angra dos Reis,2025-03,Pediátrico,58,206007.44,180,1
330010,Angra dos Reis,2025-04,Cirúrgico,288,614625.12,873,4
330010,Angra dos Reis,2025-04,Clínico,398,785179.83,3350,51
330010,Angra dos Reis,2025-04,Leito-dia cirúrgico,1,382.64,0,0
330010,Angra dos Reis,2025-04,Obstétrico,237,139968.63,700,0
330010,Angra dos Reis,2025-04,Pediátrico,78,207422.7,297,0
330010,Angra dos Reis,2025-05,Cirúrgico,350,744656.18,1180,4
330010,Angra dos Reis,2025-05,Clínico,378,627045.88,2953,49
330010,Angra dos Reis,2025-05,Crônicos,1,1146.4,16,0
330010,Angra dos Reis,2025-05,Leito-dia cirúrgico,4,6040.96,0,0
330010,Angra dos Reis,2025-05,Obstétrico,230,142143.95,698,0
330010,Angra dos Reis,2025-05,Pediátrico,64,97651.81,194,1
330010,Angra dos Reis,2025-06,Cirúrgico,285,884014.42,917,8
330010,Angra dos Reis,2025-06,Clínico,387,723634.52,2801,53
330010,Angra dos Reis,2025-06,Crônicos,1,501.55,7,0
330010,Angra dos Reis,2025-06,Leito-dia cirúrgico,2,594.49,0,0
330010,Angra dos Reis,2025-06,Obstétrico,213,135238.08,681,0
330010,Angra dos Reis,2025-06,Pediátrico,60,151578.17,286,3
330010,Angra dos Reis,2025-06,Psiquiatria,5,2057.85,32,0
330010,Angra dos Reis,2025-07,Cirúrgico,379,1001629.23,1389,10
330010,Angra dos Reis,2025-07,Clínico,402,706595.63,3526,55
330010,Angra dos Reis,2025-07,Crônicos,1,574.46,8,0
330010,Angra dos Reis,2025-07,Leito-dia cirúrgico,1,2667.29,0,0
330010,Angra dos Reis,2025-07,Obstétrico,204,135624.78,688,0
330010,Angra dos Reis,2025-07,Pediátrico,72,252927.93,245,0
330010,Angra dos Reis,2025-07,Pneumologia sanitária,1,1911.34,22,0
330010,Angra dos Reis,2025-08,Cirúrgico,384,884956.11,1455,5
330010,Angra dos Reis,2025-08,Clínico,430,734317.66,3573,59
330010,Angra dos Reis,2025-08,Crônicos,1,143.3,2,1
330010,Angra dos Reis,2025-08,Leito-dia cirúrgico,1,284.06,0,0
330010,Angra dos Reis,2025-08,Obstétrico,192,123828.36,679,0
330010,Angra dos Reis,2025-08,Pediátrico,64,103501.01,207,2
330010,Angra dos Reis,2025-08,Pneumologia sanitária,1,2558.09,27,0
330010,Angra dos Reis,2025-09,Cirúrgico,413,797705.97,1257,5
330010,Angra dos Reis,2025-09,Clínico,373,583233.02,2841,48
330010,Angra dos Reis,2025-09,Obstétrico,163,102831.58,531,0
330010,Angra dos Reis,2025-09,Pediátrico,78,101198.25,255,0
330010,Angra dos Reis,2025-09,Psiquiatria,1,114.0,2,0
330010,Angra dos Reis,2025-10,Cirúrgico,381,915229.19,1078,10
330010,Angra dos Reis,2025-10,Clínico,370,694030.35,2865,44
330010,Angra dos Reis,2025-10,Leito-dia cirúrgico,1,2667.29,0,0
330010,Angra dos Reis,2025-10,Obstétrico,233,142436.13,714,0
330010,Angra dos Reis,2025-10,Pediátrico,70,112467.05,244,2
330010,Angra dos Reis,2025-10,Pneumologia sanitária,1,1454.12,17,0
330010,Angra dos Reis,2025-10,Psiquiatria,1,325.0,5,0
330010,Angra dos Reis,2025-11,Cirúrgico,415,1097622.82,1158,7
330010,Angra dos Reis,2025-11,Clínico,395,561727.03,2696,30
330010,Angra dos Reis,2025-11,Obstétrico,165,95104.69,457,0
330010,Angra dos Reis,2025-11,Pediátrico,57,84415.37,160,0
330010,Angra dos Reis,2025-11,Pneumologia sanitária,1,1619.45,17,0
330010,Angra dos Reis,2025-12,Cirúrgico,388,855855.88,1341,6
330010,Angra dos Reis,2025-12,Clínico,339,687384.57,2993,59
330010,Angra dos Reis,2025-12,Obstétrico,174,125101.03,582,0
330010,Angra dos Reis,2025-12,Pediátrico,59,102071.02,167,1
330015,Aperibé,2025-01,Cirúrgico,29,207817.84,62,1
330015,Aperibé,2025-01,Clínico,158,69399.15,797,10
330015,Aperibé,2025-01,Obstétrico,29,12579.78,53,1
330015,Aperibé,2025-01,Pediátrico,16,5589.62,48,0
330015,Aperibé,2025-02,Cirúrgico,40,116417.42,76,1
330015,Aperibé,2025-02,Clínico,19,56388.47,55,2
330015,Aperibé,2025-02,Pediátrico,3,11540.43,12,0
330015,Aperibé,2025-03,Cirúrgico,40,139123.07,141,0
330015,Aperibé,2025-03,Clínico,175,89860.31,776,9
330015,Aperibé,2025-03,Leito-dia cirúrgico,1,2667.29,0,0
330015,Aperibé,2025-03,Obstétrico,24,8711.87,48,0
330015,Aperibé,2025-03,Pediátrico,20,6216.89,48,0
330015,Aperibé,2025-04,Cirúrgico,40,50087.64,93,0
330015,Aperibé,2025-04,Clínico,142,88848.31,564,7
330015,Aperibé,2025-04,Obstétrico,29,14755.44,48,0
330015,Aperibé,2025-04,Pediátrico,21,7583.46,37,0
330015,Aperibé,2025-05,Cirúrgico,26,107858.77,40,2
330015,Aperibé,2025-05,Clínico,92,48388.59,395,2
330015,Aperibé,2025-05,Obstétrico,22,7507.86,43,0
330015,Aperibé,2025-05,Pediátrico,17,6863.94,45,0
330015,Aperibé,2025-06,Cirúrgico,51,147214.09,133,1
330015,Aperibé,2025-06,Clínico,94,71660.67,490,9
330015,Aperibé,2025-06,Obstétrico,11,4835.19,28,0
330015,Aperibé,2025-06,Pediátrico,17,6971.48,58,0
330015,Aperibé,2025-07,Cirúrgico,52,383258.02,121,0
330015,Aperibé,2025-07,Clínico,94,87606.36,461,1
330015,Aperibé,2025-07,Obstétrico,14,5659.92,23,0
330015,Aperibé,2025-07,Pediátrico,14,5519.4,51,0
330015,Aperibé,2025-08,Cirúrgico,25,121216.88,65,2
330015,Aperibé,2025-08,Clínico,65,60280.71,293,4
330015,Aperibé,2025-08,Obstétrico,8,3418.27,12,0
330015,Aperibé,2025-08,Pediátrico,6,1873.75,11,0
330015,Aperibé,2025-09,Cirúrgico,59,266319.05,209,1
330015,Aperibé,2025-09,Clínico,62,57385.04,414,3
330015,Aperibé,2025-09,Obstétrico,6,3591.08,12,0
330015,Aperibé,2025-09,Pediátrico,7,2520.5,23,0
330015,Aperibé,2025-10,Cirúrgico,30,164231.34,47,0
330015,Aperibé,2025-10,Clínico,33,41469.6,212,3
330015,Aperibé,2025-10,Obstétrico,1,109.24,2,0
330015,Aperibé,2025-10,Pediátrico,6,1127.07,15,0
330015,Aperibé,2025-11,Cirúrgico,18,102536.4,63,2
330015,Aperibé,2025-11,Clínico,135,84757.86,600,9
330015,Aperibé,2025-11,Obstétrico,3,335.72,5,0
330015,Aperibé,2025-11,Pediátrico,19,6770.35,45,0
330015,Aperibé,2025-12,Cirúrgico,35,184002.99,87,0
330015,Aperibé,2025-12,Clínico,95,57544.86,402,2
330015,Aperibé,2025-12,Obstétrico,13,6730.98,21,0
330015,Aperibé,2025-12,Pediátrico,7,1998.72,11,0
330020,Araruama,2025-01,Cirúrgico,217,606907.23,854,5
330020,Araruama,2025-01,Clínico,129,165617.04,1264,29
330020,Araruama,2025-01,Leito-dia cirúrgico,4,7978.62,0,0
330020,Araruama,2025-01,Obstétrico,95,51709.31,251,0
330020,Araruama,2025-01,Pediátrico,16,25568.02,89,0
330020,Araruama,2025-01,Psiquiatria,2,1235.98,16,0
330020,Araruama,2025-02,Cirúrgico,184,558166.64,723,8
330020,Araruama,2025-02,Clínico,105,183564.49,1039,34
330020,Araruama,2025-02,Obstétrico,89,49088.5,268,0
330020,Araruama,2025-02,Pediátrico,20,26607.08,72,0
330020,Araruama,2025-02,Psiquiatria,2,248.5,7,0
330020,Araruama,2025-03,Cirúrgico,240,653779.2,1080,6
330020,Araruama,2025-03,Clínico,126,106925.3,1462,12
330020,Araruama,2025-03,Crônicos,1,1459.11,15,1
330020,Araruama,2025-03,Leito-dia cirúrgico,1,408.02,0,0
330020,Araruama,2025-03,Obstétrico,73,43448.46,187,0
330020,Araruama,2025-03,Pediátrico,17,18165.24,49,1
330020,Araruama,2025-03,Psiquiatria,1,1491.04,30,0
330020,Araruama,2025-04,Cirúrgico,174,562365.15,900,3
330020,Araruama,2025-04,Clínico,114,111248.48,1327,25
330020,Araruama,2025-04,Obstétrico,97,53965.53,259,0
330020,Araruama,2025-04,Pediátrico,10,40878.61,24,1
330020,Araruama,2025-04,Psiquiatria,1,49.7,1,0
330020,Araruama,2025-05,Cirúrgico,210,525693.01,980,7
330020,Araruama,2025-05,Clínico,149,128415.31,1501,34
330020,Araruama,2025-05,Leito-dia cirúrgico,1,245.58,0,0
330020,Araruama,2025-05,Obstétrico,129,76327.52,399,0
330020,Araruama,2025-05,Pediátrico,34,42266.57,158,1
330020,Araruama,2025-05,Psiquiatria,1,198.8,4,0
330020,Araruama,2025-06,Cirúrgico,243,732699.64,967,3
330020,Araruama,2025-06,Clínico,138,138190.17,1342,26
330020,Araruama,2025-06,Crônicos,1,1392.36,14,0
330020,Araruama,2025-06,Obstétrico,118,68761.79,339,0
330020,Araruama,2025-06,Pediátrico,32,52195.65,154,1
330020,Araruama,2025-06,Pneumologia sanitária,4,7192.16,77,0
330020,Araruama,2025-06,Psiquiatria,1,149.1,4,0
330020,Araruama,2025-07,Cirúrgico,297,1020643.37,1112,10
330020,Araruama,2025-07,Clínico,123,100168.95,1036,18
330020,Araruama,2025-07,Leito-dia cirúrgico,5,11899.93,0,0
330020,Araruama,2025-07,Obstétrico,92,53225.87,256,0
330020,Araruama,2025-07,Pediátrico,34,36430.49,219,1
330020,Araruama,2025-07,Pneumologia sanitária,1,82.46,1,0
330020,Araruama,2025-07,Psiquiatria,2,397.6,9,0
330020,Araruama,2025-08,Cirúrgico,236,652419.07,891,7
330020,Araruama,2025-08,Clínico,159,183893.92,1474,35
330020,Araruama,2025-08,Leito-dia cirúrgico,2,4951.42,0,0
330020,Araruama,2025-08,Obstétrico,81,46498.91,228,0
330020,Araruama,2025-08,Pediátrico,38,42514.61,225,0
330020,Araruama,2025-08,Pneumologia sanitária,1,1487.83,8,0
330020,Araruama,2025-08,Psiquiatria,2,596.41,12,0
330020,Araruama,2025-09,Cirúrgico,233,583528.25,749,4
330020,Araruama,2025-09,Clínico,145,99446.78,1387,24
330020,Araruama,2025-09,Leito-dia cirúrgico,3,7716.75,0,0
330020,Araruama,2025-09,Obstétrico,80,42303.25,217,0
330020,Araruama,2025-09,Pediátrico,29,18032.39,106,0
330020,Araruama,2025-10,Cirúrgico,246,795782.55,932,8
330020,Araruama,2025-10,Clínico,132,167829.73,1189,22
330020,Araruama,2025-10,Obstétrico,101,49528.14,251,0
330020,Araruama,2025-10,Pediátrico,28,28738.13,185,0
330020,Araruama,2025-10,Pneumologia sanitária,1,1656.22,17,0
330020,Araruama,2025-11,Cirúrgico,213,436279.48,586,1
330020,Araruama,2025-11,Clínico,123,175814.45,1241,32
330020,Araruama,2025-11,Leito-dia cirúrgico,2,593.2,0,0
330020,Araruama,2025-11,Obstétrico,102,51159.76,250,0
330020,Araruama,2025-11,Pediátrico,22,42911.43,79,1
330020,Araruama,2025-11,Psiquiatria,1,497.01,10,0
330020,Araruama,2025-12,Cirúrgico,246,771834.45,873,14
330020,Araruama,2025-12,Clínico,140,124775.41,1473,26
330020,Araruama,2025-12,Obstétrico,129,68242.93,348,0
330020,Araruama,2025-12,Pediátrico,31,45143.46,147,0
330022,Areal,2025-01,Cirúrgico,31,77054.55,106,2
330022,Areal,2025-01,Clínico,33,62179.83,234,6
330022,Areal,2025-01,Leito-dia cirúrgico,1,783.76,0,0
330022,Areal,2025-01,Obstétrico,11,6898.15,32,0
330022,Areal,2025-01,Pediátrico,2,274.65,4,0
330022,Areal,2025-02,Cirúrgico,27,71387.49,71,1
330022,Areal,2025-02,Clínico,28,30423.55,159,2
330022,Areal,2025-02,Leito-dia cirúrgico,4,1025.11,0,0
330022,Areal,2025-02,Obstétrico,9,6518.88,21,0
330022,Areal,2025-02,Pediátrico,2,1713.76,5,0
330022,Areal,2025-03,Cirúrgico,27,78572.1,177,2
330022,Areal,2025-03,Clínico,29,11593.16,144,0
330022,Areal,2025-03,Leito-dia cirúrgico,2,5017.78,0,0
330022,Areal,2025-03,Obstétrico,5,2494.46,8,0
330022,Areal,2025-03,Pediátrico,2,562.34,3,0
330022,Areal,2025-04,Cirúrgico,36,69027.9,93,2
330022,Areal,2025-04,Clínico,26,18317.0,152,4
330022,Areal,2025-04,Obstétrico,4,2326.94,10,0
330022,Areal,2025-04,Pediátrico,7,4025.17,36,0
330022,Areal,2025-05,Cirúrgico,40,140784.47,156,0
330022,Areal,2025-05,Clínico,36,34292.94,196,1
330022,Areal,2025-05,Leito-dia cirúrgico,1,382.64,0,0
330022,Areal,2025-05,Obstétrico,12,6953.35,26,0
330022,Areal,2025-05,Pediátrico,3,1443.45,16,0
330022,Areal,2025-06,Cirúrgico,29,115736.75,98,1
330022,Areal,2025-06,Clínico,33,13507.0,199,4
330022,Areal,2025-06,Leito-dia cirúrgico,2,5082.0,0,0
330022,Areal,2025-06,Obstétrico,12,6988.47,37,0
330022,Areal,2025-06,Pediátrico,4,11055.55,8,0
330022,Areal,2025-07,Cirúrgico,29,192343.03,97,0
330022,Areal,2025-07,Clínico,40,27182.89,225,10
330022,Areal,2025-07,Leito-dia cirúrgico,4,12721.63,0,0
330022,Areal,2025-07,Obstétrico,4,2548.26,10,0
330022,Areal,2025-07,Outros,1,0.0,3,0
330022,Areal,2025-07,Pediátrico,5,5665.99,34,0
330022,Areal,2025-08,Cirúrgico,31,140810.19,82,0
330022,Areal,2025-08,Clínico,31,31052.77,167,6
330022,Areal,2025-08,Leito-dia cirúrgico,4,5127.28,0,0
330022,Areal,2025-08,Obstétrico,11,7694.57,41,0
330022,Areal,2025-08,Pediátrico,3,1266.83,7,0
330022,Areal,2025-09,Cirúrgico,31,79227.14,122,0
330022,Areal,2025-09,Clínico,46,35318.41,291,3
330022,Areal,2025-09,Leito-dia cirúrgico,3,5327.58,0,0
330022,Areal,2025-09,Obstétrico,7,3616.56,12,0
330022,Areal,2025-09,Outros,3,0.0,23,0
330022,Areal,2025-09,Pediátrico,4,18407.25,15,0
330022,Areal,2025-10,Cirúrgico,45,142253.98,282,0
330022,Areal,2025-10,Clínico,41,59337.62,288,9
330022,Areal,2025-10,Leito-dia cirúrgico,1,335.35,0,0
330022,Areal,2025-10,Obstétrico,7,3111.66,19,0
330022,Areal,2025-10,Pediátrico,2,1009.83,9,0
330022,Areal,2025-11,Cirúrgico,40,81022.15,102,2
330022,Areal,2025-11,Clínico,39,37201.59,209,7
330022,Areal,2025-11,Leito-dia cirúrgico,2,5030.18,0,0
330022,Areal,2025-11,Obstétrico,3,1816.27,8,0
330022,Areal,2025-11,Pediátrico,7,73604.11,17,0
330022,Areal,2025-12,Cirúrgico,38,126246.1,110,0
330022,Areal,2025-12,Clínico,33,23307.03,158,3
330022,Areal,2025-12,Leito-dia cirúrgico,4,6279.56,0,0
330022,Areal,2025-12,Obstétrico,5,3235.87,10,0
330022,Areal,2025-12,Outros,2,0.0,33,0
330022,Areal,2025-12,Pediátrico,2,12577.96,3,0
330023,Armação dos Búzios,2025-01,Cirúrgico,103,191557.79,401,4
330023,Armação dos Búzios,2025-01,Clínico,172,231831.25,1935,46
330023,Armação dos Búzios,2025-01,Leito-dia cirúrgico,1,328.34,0,0
330023,Armação dos Búzios,2025-01,Obstétrico,31,8764.12,94,0
330023,Armação dos Búzios,2025-01,Pediátrico,13,13480.78,70,0
